Date,Close,log_return,z_score
2018-03-19,43539.6,0.004059483053158402,0.26845689074233764
2018-03-20,44309.74,0.0175336486345627,1.3475487936668162
2018-03-21,44645.95,0.007559080277155226,0.5487256023814279
2018-03-22,45030.22,0.008570222211952125,0.6297039062292425
2018-03-26,45083.57,0.0011840586492485323,0.03817567792921717
2018-03-27,45004.19,-0.001762282035734766,-0.19778493552875404
2018-03-28,45172.99,0.0037437453057000266,0.2431707203541571
2018-03-29,45489.62,0.006984826210179556,0.5027358963657835
2018-03-30,45560.3,0.0015525552180039547,0.06768709080276944
2018-04-02,45741.43,0.003967728489381904,0.26110863557734004
2018-04-03,46013.34,0.0059269026770969145,0.4180110418606368
2018-04-04,46103.61,0.0019599005154969087,0.10030974261474143
2018-04-05,46560.82,0.00986815998922746,0.7336505393246953
2018-04-06,46637.62,0.0016480966287380822,0.07533861935897661
2018-04-09,46580.62,-0.0012229367794109566,-0.15459093620734352
2018-04-10,46476.73,-0.002232817572426874,-0.23546824026588928
2018-04-11,46486.49,0.00020997551581906882,-0.0398347350873556
2018-04-12,46331.71,-0.0033351248670816886,-0.3237476122990054
2018-04-13,46071.86,-0.005624256399831091,-0.5070749795333878
2018-04-16,45682.24,-0.008492750554679546,-0.7368011764828363
2018-04-17,45801.73,0.00261226240945015,0.15255479135549266
2018-04-18,45478.63,-0.00707931803494658,-0.6236050324871777
2018-04-19,45387.77,-0.001999859800375452,-0.21681158623968752
2018-04-20,45259.34,-0.0028336278108621275,-0.2835847235889358
2018-04-23,45371.95,0.0024850150086141733,0.14236405716266132
2018-04-24,45876.7,0.0110632902138862,0.8293637276908389
2018-04-25,45718.34,-0.0034578326028858056,-0.333574782919141
2018-04-26,45460.87,-0.005647574361205709,-0.508942421577204
2018-04-27,45542.78,0.001800148062618044,0.08751580911790066
2018-04-30,45488.86,-0.0011846431923197513,-0.15152415633779212
2018-05-02,45196.37,-0.006450686936374691,-0.5732604880107733
2018-05-03,44746.63,-0.010000639256112635,-0.8575619373920969
2018-05-04,44536.91,-0.004697851041893454,-0.4328828884137706
2018-05-07,44378.52,-0.0035627149874026395,-0.3419743926172527
2018-05-08,44066.96,-0.007045273285004869,-0.6208785249511645
2018-05-09,43795.0,-0.006190639693206906,-0.5524343468456784
2018-05-10,43855.78,0.0013868675154295057,0.0544178269524722
2018-05-11,43594.79,-0.0059688753284827594,-0.5346741279374826
2018-05-14,42498.86,-0.025460395760796818,-2.0956718570454713
2018-05-15,42459.53,-0.0009258650689957678,-0.13079965389303297
2018-05-16,42301.2,-0.0037359325280345167,-0.3558466910101355
2018-05-17,41869.65,-0.010254233655127676,-0.8778712961387192
2018-05-18,41623.52,-0.005895828676105568,-0.5288241143956606
2018-05-21,41648.65,0.000603563009415585,-0.008313890633841324
2018-05-22,42744.82,0.025979063328143922,2.0239081984569944
2018-05-23,42772.25,0.0006415093721218889,-0.005274918573239676
2018-05-24,42536.16,-0.005534990108002935,-0.49992600009314714
2018-05-25,42074.09,-0.010922425916794206,-0.9313841355650252
2018-05-28,42138.57,0.0015313614983978971,0.06598977076602361
2018-05-29,42622.74,0.011424440373963164,0.8582867961453913
2018-05-30,42546.48,-0.001790788277266958,-0.20006788613035945
2018-05-31,42846.64,0.007030103507561789,0.5063619735945584
2018-06-01,42912.81,0.0015431538595690986,0.06693417369615877
2018-06-04,43268.29,0.008249651398402943,0.6040306749538124
2018-06-05,43702.58,0.009987105101968242,0.7431763765482007
2018-06-06,44144.2,0.010054408831286846,0.7485664624058778
2018-06-07,43948.11,-0.004451928298162263,-0.41318792178284675
2018-06-11,43931.16,-0.0003857565091332037,-0.08754452465131925
2018-06-12,43228.9,-0.0161146102212276,-1.3472053608242818
2018-06-13,43507.5,0.006424083963009498,0.4578282978289232
2018-06-14,43680.68,0.0039725620548489915,0.26149573645763413
2018-06-19,43682.84,4.9448557027904574e-05,-0.05269069565768601
2018-06-20,43002.83,-0.015689420156661173,-1.3131535931578087
2018-06-21,42358.61,-0.01509422126204069,-1.2654864998647763
2018-06-22,41637.38,-0.017173384721134183,-1.4319983658507967
2018-06-25,40978.23,-0.01595737142115016,-1.3346127357029687
2018-06-26,41246.09,0.006515370332164548,0.4651390571637007
2018-06-27,41717.99,0.011376130230976033,0.8544178304709245
2018-06-28,41997.85,0.006685975856677395,0.4788021696572915
2018-06-29,41910.9,-0.002072490202092458,-0.22262826393490143
2018-07-02,41734.05,-0.004228593920404172,-0.3953019668250099
2018-07-03,41564.42,-0.004072829536588186,-0.38282742179108037
2018-07-04,40345.68,-0.02976018705055737,-2.44002490340029
2018-07-05,40238.81,-0.0026523729976641775,-0.2690687522579963
2018-07-06,40284.14,0.0011258903154558995,0.033517209275034536
2018-07-09,39288.48,-0.02502649697175601,-2.060922642549484
2018-07-10,39452.81,0.004173928026204616,0.27762232981895235
2018-07-11,39586.76,0.0033894447613651243,0.21479621016399195
2018-07-12,39875.12,0.007257851584005076,0.524601403985391
2018-07-13,40271.0,0.009879036431600626,0.7345215899902523
2018-07-16,39665.77,-0.015143007790564683,-1.2693936173470413
2018-07-17,39932.98,0.006713949748056336,0.48104248646933695
2018-07-18,40897.9,0.023876168093332113,1.85549574969537
2018-07-19,41795.59,0.021712114585303876,1.6821853800179027
2018-07-20,41221.75,-0.013824801892602882,-1.1638237917215484
2018-07-23,40463.98,-0.01855383401901554,-1.542553015839468
2018-07-24,41339.22,0.02139949049011358,1.657148569557111
2018-07-26,42089.16,0.01797853919774122,1.3831782952870137
2018-07-27,42786.45,0.016431238329061803,1.2592611719080122
2018-07-30,43556.63,0.017840466839435472,1.372120633648133
2018-07-31,42712.43,-0.019571951941764577,-1.6240899985953436
2018-08-01,42810.04,0.002282675941982519,0.1261595325018653
2018-08-02,42330.32,-0.011269040362924334,-0.9591430969638572
2018-08-03,42505.05,0.004119278246202054,0.27324564803178797
2018-08-06,42808.66,0.007117526168264411,0.5133633040091488
2018-08-07,42760.13,-0.0011342921923590712,-0.14749174661019412
2018-08-08,42731.86,-0.0006613485317254552,-0.1096155848808525
2018-08-09,42923.95,0.00448516736969461,0.3025482410675938
2018-08-10,42842.18,-0.0019068139083783559,-0.2093599137744908
2018-08-13,42637.58,-0.004787107280703769,-0.4400310627481152
2018-08-15,42446.56,-0.004490151065443803,-0.4162490299777616
2018-08-16,41960.8,-0.011510023836897955,-0.9784424972816351
2018-08-17,42446.62,0.011511437378009295,0.8652540374248386
2018-08-20,42425.1,-0.0005071182830085839,-0.09726390257659966
2018-08-24,42588.29,0.003839164640784032,0.25081247236095233
2018-08-27,42745.78,0.0036911442009215545,0.2389581087524659
2018-08-28,42544.47,-0.004720595234105949,-0.43470437958565683
2018-08-29,42249.44,-0.006958782548405254,-0.6139518286018614
2018-08-30,41863.52,-0.0091762959717494,-0.791543588573956
2018-08-31,41742.24,-0.0029012375479778906,-0.2889993163842894
2018-09-03,41581.96,-0.003847146391702911,-0.3647533634903325
2018-09-04,41753.89,0.0041262012431217835,0.2738000831005066
2018-09-05,41620.96,-0.0031887340759540906,-0.3120237607243659
2018-09-06,41266.39,-0.0085555193351722,-0.7418280764698415
2018-09-07,40854.77,-0.010024784043105263,-0.8594955965848812
2018-09-10,40684.05,-0.00418745940797051,-0.39200766863416897
2018-09-11,40759.53,0.0018535536284210283,0.0917928467779273
2018-09-12,40522.04,-0.0058436537538021005,-0.5246456340398093
2018-09-13,41049.91,0.012942619826219026,0.9798717020319998
2018-09-14,40920.31,-0.0031621266354944937,-0.3098928774882922
2018-09-17,40520.47,-0.009819238288826694,-0.8430342611661881
2018-09-18,41238.07,0.017554580306108163,1.3492251273249507
2018-09-19,41320.13,0.0019879315930873107,0.10255463924120088
2018-09-24,41004.55,-0.007666754265947858,-0.6706504451717891
2018-09-25,41036.3,0.0007740046960770804,0.00533610074306754
2018-09-26,40909.91,-0.003084708865028359,-0.30369279862272097
2018-09-27,40851.8,-0.0014214480050464076,-0.17048890442872736
2018-09-28,40998.59,0.0035867918863185743,0.23060095022868235
2018-10-01,40929.44,-0.00168806735425347,-0.19184137921866157
2018-10-02,40800.25,-0.003161399672470145,-0.3098346579340971
2018-10-03,40560.19,-0.00590116515222182,-0.5292514913736566
2018-10-04,40087.12,-0.01173195797986678,-0.9962163130487991
2018-10-05,39226.35,-0.02170637085738042,-1.7950270525728156
2018-10-08,37898.29,-0.03444272251586391,-2.8150303963372685
2018-10-09,38504.84,0.015877955341083376,1.214950955535329
2018-10-10,38792.09,0.007432412188278504,0.5385812629609275
2018-10-11,38398.3,-0.010203172085987087,-0.8737819797742037
2018-10-12,37517.93,-0.02319423573998684,-1.9141841861085707
2018-10-15,36767.57,-0.020202745394552423,-1.674607717351936
2018-10-16,36663.38,-0.0028377699027351665,-0.28391644712122893
2018-10-17,37647.34,0.026483864276519234,2.064335682644377
2018-10-18,37982.25,0.008856644315970079,0.6526423042619135
2018-10-19,38430.27,0.011726484977615742,0.8824763375425486
2018-10-22,38345.42,-0.0022103359681991293,-0.23366777871297553
2018-10-23,37714.9,-0.016579852507852242,-1.3844647503843734
2018-10-24,39271.12,0.04043414684518055,3.181557886305467
2018-10-25,39631.91,0.009145213169891633,0.6757526268879541
2018-10-26,40556.45,0.023060228945372116,1.790150454469232
2018-10-29,41453.76,0.0218837583705016,1.6959316426473152
2018-10-30,41609.03,0.0037386218511196822,0.24276040341695976
2018-10-31,41649.36,0.0009687913291221588,0.020935781275935025
2018-11-01,41716.1,0.0016011430695210156,0.0715782970400534
2018-11-02,42004.09,0.006879849076678379,0.4943286986013684
2018-11-05,41493.96,-0.012219120018843286,-1.0352311676975527
2018-11-06,40958.53,-0.01298778306032515,-1.0967903090877342
2018-11-07,41543.98,0.014192533709245916,1.0799722939668839
2018-11-08,41367.38,-0.004259977572899401,-0.3978153577349848
2018-11-09,41388.88,0.000519598166560804,-0.01503829827953372
2018-11-12,41096.33,-0.007093422606957598,-0.6247346111137243
2018-11-13,41152.28,0.001360509524239307,0.052306921108332065
2018-11-14,40994.05,-0.0038523984136735368,-0.3651739768743854
2018-11-15,41428.63,0.010545253495431174,0.7878762437405248
2018-11-16,41660.75,0.005587250833926546,0.390809687419487
2018-11-19,41352.77,-0.007420030207915983,-0.650891304491026
2018-11-20,41419.24,0.0016060988319257813,0.0719751841831935
2018-11-22,40874.03,-0.01325060912626148,-1.117838995027946
2018-11-23,40869.28,-0.00011621746184109223,-0.06595822294694445
2018-11-26,40771.55,-0.0023941463280527497,-0.24838841353027488
2018-11-27,40894.22,0.0030041985096125098,0.18394338232937033
2018-11-28,40704.8,-0.004642711156135754,-0.4284669560215316
2018-11-29,40638.83,-0.0016220081268423757,-0.18655096052949707
2018-11-30,40496.03,-0.003520068869324526,-0.3385590359904376
2018-12-03,39160.6,-0.03353280531457385,-2.74215877558185
2018-12-04,39602.87,0.011230451079914484,0.8427509712961802
2018-12-05,39303.11,-0.007597939777473418,-0.6651393686700174
2018-12-06,38300.62,-0.025837566559136223,-2.1258779541910577
2018-12-07,38562.05,0.006802548184477292,0.48813798004747505
2018-12-10,39299.62,0.018946217387662667,1.4606757620557143
2018-12-11,38851.96,-0.011456323625746894,-0.9741418626569266
2018-12-12,38307.44,-0.014114392795481026,-1.1870159661510855
2018-12-13,38011.63,-0.00775196766263305,-0.6774748444882549
2018-12-14,38585.66,0.014988539322517072,1.1437211923141621
2018-12-17,38309.17,-0.007191411739592797,-0.6325821679039695
2018-12-18,38115.81,-0.005060136426111258,-0.4618968724186021
2018-12-19,38063.15,-0.0013825341902241942,-0.16737245300671827
2018-12-20,38236.52,0.004544457357967559,0.3072965385323455
2018-12-21,38251.04,0.0003796695874316398,-0.026244617202495275
2018-12-24,38308.92,0.00151201779695518,0.06444061126717997
2018-12-26,38218.07,-0.0023743268271761517,-0.24680114916227144
2018-12-27,37853.57,-0.00958314529658346,-0.8241265199240522
2018-12-28,37167.02,-0.01830348620526275,-1.522503663090804
2018-12-31,37066.67,-0.0027036258369066936,-0.2731733866781653
2019-01-01,37995.76,0.024756391477197798,1.9259893116570193
2019-01-02,37795.25,-0.005291141199795054,-0.48039711863519236
2019-01-03,37542.01,-0.006722860741248371,-0.5950577968870032
2019-01-04,37547.49,0.0001459591556668445,-0.044961548727697025
2019-01-07,38562.4,0.026671176701128504,2.0793367837880328
2019-01-08,39052.5,0.012629186253651324,0.9547700637732804
2019-01-09,38921.69,-0.0033552159430145358,-0.32535662602450816
2019-01-10,39090.28,0.004322163956475295,0.2894939511903216
2019-01-11,39049.08,-0.001054526267375362,-0.1411036134631595
2019-01-14,39412.55,0.009264977034310222,0.6853440346509256
2019-01-15,39614.17,0.0051025890345687665,0.3519950669382326
2019-01-16,39271.94,-0.00867661358947745,-0.7515260298252472
2019-01-17,39243.89,-0.0007145056275489945,-0.11387272357635188
2019-01-18,39306.5,0.0015941362801401816,0.07101715136905243
2019-01-21,39543.77,0.006018260080751131,0.42532749006367226
2019-01-22,39902.21,0.009023551151254786,0.6660092035634215
2019-01-23,40057.85,0.00389294846854597,0.2551198035048036
2019-01-24,40289.16,0.00575779083839135,0.40446755267510265
2019-01-25,40264.78,-0.0006053087097764842,-0.10512758020693624
2019-01-28,40420.09,0.0038497971632090013,0.25166398845574356
2019-01-29,40624.39,0.005041686559073249,0.34711763183635375
2019-01-30,40607.12,-0.0004252044621649469,-0.09070375306114725
2019-01-31,40799.52,0.00472689594463956,0.32190731353502466
2019-02-01,41112.71,0.007647002802643813,0.5557669649627476
2019-02-04,41614.39,0.012128701476815301,0.9146882444607682
2019-02-06,41505.68,-0.0026157355734533643,-0.2661346078339097
2019-02-07,41332.75,-0.004175121406921156,-0.39101956759368556
2019-02-08,40887.35,-0.01083443967921427,-0.9243376705377337
2019-02-11,40326.53,-0.013811159239899019,-1.162731206360458
2019-02-12,40596.28,0.00666687177904003,0.47727220066835674
2019-02-13,40544.11,-0.001285919557176849,-0.1596349743780384
2019-02-14,40506.98,-0.0009162122951679329,-0.1300266019355334
2019-02-15,40486.67,-0.0005015208087475473,-0.09681562330354035
2019-02-18,40219.47,-0.006621577398886325,-0.5869464200463588
2019-02-19,39957.07,-0.006545578965318435,-0.5808600101827873
2019-02-20,40279.38,0.008034047708935841,0.58676383982855
2019-02-21,40070.71,-0.005194031994840971,-0.4726200317252612
2019-02-22,40016.13,-0.0013630206523321928,-0.16580969198753284
2019-02-25,39606.79,-0.010282054621988793,-0.8800993658392128
2019-02-26,38821.67,-0.020021972330607356,-1.6601303273873071
2019-02-27,38692.69,-0.0033279025728155196,-0.32316920770570595
2019-02-28,39054.6,0.009309973738259415,0.688947640276559
2019-03-01,39539.01,0.01232711244939568,0.93057818381689
2019-03-04,39749.74,0.005315520705696517,0.369047910826929
2019-03-05,39688.51,-0.0015415750504536095,-0.18010939790106917
2019-03-06,39568.1,-0.003038487077341986,-0.2999910809519885
2019-03-07,39294.1,-0.006948857692118061,-0.6131569866509817
2019-03-08,38950.23,-0.008789703072791005,-0.760582913163388
2019-03-11,38924.11,-0.0006708243300556577,-0.11037446358024884
2019-03-12,38896.49,-0.0007098377848472545,-0.11349889476794504
2019-03-13,38928.93,0.00083366082390034,0.010113720856534928
2019-03-14,38808.61,-0.0030955467867805737,-0.30456076432617685
2019-03-15,38306.95,-0.013010787362628493,-1.0986326314340042
2019-03-18,38851.95,0.014126926738890905,1.0747180947322237
2019-03-19,38612.37,-0.006185577150555362,-0.5520289081006602
2019-03-20,38547.76,-0.0016746994879488757,-0.1907708003986586
2019-03-21,38384.71,-0.00423878874891262,-0.39611842976876
2019-03-22,38531.87,0.003826487853718968,0.2497972393066779
2019-03-25,38128.66,-0.010519460750651969,-0.8991122709128033
2019-03-26,38329.13,0.0052439511891175,0.363316195169284
2019-03-27,38965.01,0.01645388242707811,1.2610746469370075
2019-03-28,38552.95,-0.010631442859727386,-0.908080469087721
2019-03-29,38649.34,0.002497077485287314,0.14333009256044252
2019-04-01,38354.85,-0.007648711991021336,-0.6692055117051545
2019-04-02,38036.03,-0.008347118167248436,-0.7251380624197766
2019-04-03,38022.8,-0.0003478886050029352,-0.08451183602352857
2019-04-04,37516.11,-0.013415539073648428,-1.1310475733031482
2019-04-05,37521.81,0.00015192318792838985,-0.04448391329392323
2019-04-08,36921.91,-0.016117222138322427,-1.3474145387931222
2019-04-09,37129.97,0.00561931844236092,0.39337785361862015
2019-04-10,36579.32,-0.014941406819848263,-1.2532482038290391
2019-04-11,36787.64,0.005678865796028859,0.398146762446068
2019-04-12,37337.87,0.014846173908578352,1.1323197170606754
2019-04-15,37504.08,0.004441633956643422,0.2990618245435876
2019-04-16,37381.95,-0.0032617594571155172,-0.31787207073979445
2019-04-17,36752.57,-0.01697981241445059,-1.4164959358479356
2019-04-18,36811.86,0.0016119206751879817,0.07244143227005136
2019-04-19,37292.47,0.012971353732631447,0.9821728854011448
2019-04-22,36901.69,-0.010534080138614704,-0.9002830790850045
2019-04-23,36404.03,-0.013577866655677916,-1.1440477385698624
2019-04-24,36504.25,0.0027492093661558793,0.1635223240920096
2019-04-25,36796.03,0.007961266754398986,0.5809351049615669
2019-04-26,37130.63,0.00905227653625024,0.6683097044864443
2019-04-29,37026.27,-0.0028145747433755922,-0.2820588397984792
2019-04-30,36784.44,-0.006552731041691517,-0.5814327913065358
2019-05-02,36547.63,-0.0064585882596216145,-0.573893273312886
2019-05-03,36122.95,-0.011687943994594418,-0.9926914094222332
2019-05-06,35605.42,-0.01443052395698836,-1.212333643493234
2019-05-07,35631.06,0.0007198559251441435,0.0009995427637232808
2019-05-08,35035.03,-0.016869311277011505,-1.407646342754095
2019-05-09,34887.64,-0.0042158063557095485,-0.39427786203449616
2019-05-10,34716.53,-0.0049166693517296405,-0.4504071695968462
2019-05-13,33900.38,-0.023789718638154746,-1.9618740241071342
2019-05-14,33885.09,-0.0004511291360616944,-0.09277995626044193
2019-05-15,34291.65,0.011926789675229019,0.8985179377445327
2019-05-16,33971.12,-0.009391132405405952,-0.8087489772573119
2019-05-17,33166.62,-0.023966803436597014,-1.9760560356740537
2019-05-20,33250.54,0.0025270591112181683,0.14573120078365936
2019-05-21,33442.1,0.0057445777162959104,0.4034093666984349
2019-05-22,34637.14,0.0351109314875018,2.7552429093007316
2019-05-23,35581.34,0.026894826360865754,2.097247988415602
2019-05-24,35703.81,0.0034360626440547858,0.21852964949557643
2019-05-27,35697.37,-0.00018038917613007728,-0.07109747827727785
2019-05-28,34949.28,-0.021179148994828256,-1.7528039672553863
2019-05-29,35959.43,0.028493490923047482,2.2252786240880202
2019-05-30,35974.79,0.0004270568370225205,-0.022449562360216033
2019-06-03,35505.29,-0.013136715904938258,-1.1087177435348299
2019-06-10,34567.55,-0.026766318739430788,-2.200257992904733
2019-06-11,34659.85,0.002666575797807099,0.15690453288436795
2019-06-12,34937.93,0.007991102009129043,0.58332449090212
2019-06-13,35403.07,0.013225481011447777,1.002524920354715
2019-06-14,35572.95,0.004786978035740485,0.32671904733969576
2019-06-17,35168.82,-0.011425622978191543,-0.9716831708743914
2019-06-18,34681.72,-0.013947147609286635,-1.1736219696816836
2019-06-19,34656.12,-0.0007384135751332124,-0.11578741525041572
2019-06-20,34995.91,0.00975686410176517,0.7247372978876819
2019-06-21,35125.25,0.00368904754807472,0.23879019623153144
2019-06-24,34471.95,-0.01877429520635971,-1.5602088684957938
2019-06-25,34190.62,-0.00819461241585446,-0.712924488192533
2019-06-26,34088.56,-0.002989493312889167,-0.2960673667750015
2019-06-27,33774.42,-0.009258132897226958,-0.7980975798478158
2019-06-28,33901.58,0.00375790973594436,0.24430509278663579
2019-07-01,33996.33,0.002790956643705359,0.16686569618437552
2019-07-02,34307.11,0.009100043706689608,0.6721351856663604
2019-07-03,34896.55,0.01703534913350863,1.3076419843308194
2019-07-04,34570.62,-0.009383782055713578,-0.8081603172183073
2019-07-05,34190.02,-0.01107039978070434,-0.9432347690922133
2019-07-08,33742.68,-0.013170283711549652,-1.1114060545916038
2019-07-09,33855.58,0.0033403257709904845,0.21086246714496226
2019-07-10,33840.05,-0.00045881839854176827,-0.09339575846589797
2019-07-11,33875.4,0.0010440749699286555,0.02696494625288039
2019-07-12,33672.49,-0.006007903735688549,-0.5377997566040866
2019-07-15,32958.35,-0.021436540403960716,-1.7734174133199412
2019-07-16,32972.02,0.00041467991749137865,-0.02344078022588004
2019-07-17,32981.99,0.000302331884776692,-0.032438283758063714
2019-07-18,32309.54,-0.020599112254094963,-1.7063511500814736
2019-07-19,32458.77,0.004608125920612889,0.31239549846469444
2019-07-22,32584.55,0.003867581076324227,0.25308823076069464
2019-07-23,32715.88,0.0040223372822441395,0.26548203486875477
2019-07-24,32401.4,-0.00965895519462887,-0.830197830733475
2019-07-25,32446.4,0.0013878653469551702,0.054497739279014586
2019-07-26,32103.27,-0.010631602981723989,-0.9080932926164932
2019-07-29,31734.23,-0.011561985074009191,-0.9826038644471135
2019-07-30,31658.12,-0.002401237265079279,-0.2489562982488682
2019-07-31,31938.48,0.008816880657207253,0.6494577922457605
2019-08-01,31839.11,-0.00311614410045319,-0.3062103206027295
2019-08-02,31666.41,-0.005438910687778564,-0.4922313845137688
2019-08-05,31180.8,-0.015453976863203364,-1.294297883686728
2019-08-06,31000.67,-0.005793703618405487,-0.5206453279480647
2019-08-07,30277.45,-0.0236056061344087,-1.9471291917967979
2019-08-08,29737.98,-0.017978194285786762,-1.496452337368806
2019-08-09,29429.07,-0.01044205539629022,-0.8929131864032557
2019-08-16,28764.63,-0.02283645395996427,-1.885530877708599
2019-08-19,29562.42,0.027357452739045305,2.134297880355612
2019-08-20,30419.22,0.028570685359357143,2.2314608170163552
2019-08-21,30972.75,0.018033140174899064,1.3875510686499972
2019-08-22,31884.45,0.02901064447643652,2.266695378888845
2019-08-23,31350.01,-0.016903844069959758,-1.4104119356979175
2019-08-26,30520.6,-0.026812720595286554,-2.203974131513251
2019-08-27,30584.85,0.002102922854758299,0.11176382838367993
2019-08-28,30637.71,0.0017268148582883806,0.08164284677900394
2019-08-29,30158.96,-0.015749543389314644,-1.317968621824485
2019-08-30,29672.12,-0.01627417539070872,-1.3599842955446242
2019-09-02,30057.29,0.012897342837639447,0.9762456495339915
2019-09-03,29809.68,-0.008272054253959093,-0.7191264945387833
2019-09-04,30244.73,0.014488781444081012,1.1036975873803372
2019-09-05,30214.77,-0.0009910767522823506,-0.13602219617110503
2019-09-06,30467.2,0.008319817437874496,0.6096499917565186
2019-09-11,30954.83,0.015878350003882227,1.2149825624966695
2019-09-12,31546.61,0.01893708960664853,1.4599447546679458
2019-09-13,31481.31,-0.002072098313391644,-0.22259687913995133
2019-09-16,31928.55,0.014106557450771039,1.073086800108027
2019-09-17,31908.92,-0.0006149993293504086,-0.10590366307851495
2019-09-18,31555.47,-0.011138644974089376,-0.9487002530326023
2019-09-19,32184.03,0.019723417233540905,1.5229185818855975
2019-09-20,32111.1,-0.002268602031854831,-0.23833407416008828
2019-09-23,31751.21,-0.011270929906647163,-0.9592944229453593
2019-09-24,31829.24,0.0024545293144574752,0.1399225801360671
2019-09-25,31565.21,-0.00832979942736276,-0.7237510739738813
2019-09-26,31433.89,-0.004168954483383513,-0.39052568341100863
2019-09-27,32070.81,0.02005966038341496,1.5498469477462387
2019-09-30,32078.85,0.0002506638395931212,-0.03657617035747394
2019-10-01,32254.32,0.0054550532837223924,0.3802225156091131
2019-10-02,32363.35,0.003374621940720462,0.2136091098838654
2019-10-03,32752.25,0.01194505231153646,0.8999805190707272
2019-10-04,33033.32,0.008545087023613781,0.6276909297632399
2019-10-07,33636.82,0.018104551280371528,1.393270097797195
2019-10-08,33476.62,-0.0047740155850372395,-0.4389826013273353
2019-10-09,33523.74,0.001406559838441343,0.055994906155148315
2019-10-10,34027.7,0.014921054236986857,1.1383165823645618
2019-10-11,34475.69,0.013079539176522085,0.9908370238824021
2019-10-14,34186.26,-0.008430629024661827,-0.7318261121915145
2019-10-15,34083.53,-0.0030095325483763566,-0.2976722288070421
2019-10-16,34281.09,0.005779613780923966,0.4062152646534557
2019-10-17,33898.56,-0.011221354582139416,-0.9553241339550715
2019-10-18,33870.15,-0.00083844009025122,-0.12379813783575785
2019-10-21,33084.73,-0.023462248885057824,-1.9356482844214609
2019-10-22,33198.96,0.003446703497811712,0.21938183281334342
2019-10-23,33439.69,0.00722496770801233,0.5219678661899584
2019-10-24,33762.48,0.009606608906760654,0.7127039616990959
2019-10-25,33657.46,-0.0031154013172145375,-0.30615083407099475
2019-10-28,33861.59,0.006046608236955667,0.4275977802451564
